gene_name,tissue,gene_class,gene_species_count,species_n,mean_score,median_score,std_score,min_score,max_score,range,max_species,max_species_name,_max_score_check,min_species,min_species_name,_min_score_check,passes_conservative_species_filter,is_conservative_candidate,is_high_confidence_candidate,candidate_level
H2AC13,omental fat pad,clustered,7,2,49.817499999999995,49.817499999999995,14.873991142259028,39.3,60.335,21.035000000000004,bos_taurus,Bos taurus,60.335,human,Homo sapiens,39.3,False,False,False,background
H2AX,blood,variant,8,5,84.1331862745098,81.8825,8.028957206602348,75.53166666666667,96.53,20.998333333333335,canis_lupus_familiaris,Canis lupus familiaris,96.53,equus_caballus,Equus caballus,75.53166666666667,True,False,False,background
MACROH2A2,aorta,variant,8,2,66.2175,66.2175,14.803280464140375,55.75,76.685,20.935000000000002,human,Homo sapiens,76.685,bos_taurus,Bos taurus,55.75,False,False,False,background
H2AC13,cerebellar cortex,clustered,7,2,37.63,37.63,14.792673862422575,27.17,48.09,20.92,mus_musculus,Mus musculus,48.09,human,Homo sapiens,27.17,False,False,False,background
H2AC13,duodenum,clustered,7,3,56.380833333333335,56.64,10.373678329470858,45.88,66.6225,20.7425,bos_taurus,Bos taurus,66.6225,human,Homo sapiens,45.88,False,False,False,background
H2AC15,temporal lobe,clustered,5,2,57.53875,57.53875,14.638878137514501,47.1875,67.89,20.7025,canis_lupus_familiaris,Canis lupus familiaris,67.89,human,Homo sapiens,47.1875,False,False,False,background
H2AC8,liver,clustered,6,5,54.96426666666666,56.855000000000004,8.41254074911709,44.873333333333335,65.455,20.581666666666663,human,Homo sapiens,65.455,bos_taurus,Bos taurus,44.873333333333335,True,False,False,background
H2AC13,dorsolateral prefrontal cortex,clustered,7,2,37.6475,37.6475,14.548722022913218,27.36,47.935,20.575000000000003,macaca_mulatta,Macaca mulatta,47.935,human,Homo sapiens,27.36,False,False,False,background
H2AC19,adipose tissue,clustered,4,2,71.27533333333334,71.27533333333334,14.540001039278582,60.99400000000001,81.55666666666667,20.562666666666665,human,Homo sapiens,81.55666666666667,bos_taurus,Bos taurus,60.99400000000001,False,False,False,background
H2AC11,small intestine,clustered,6,2,41.1925,41.1925,14.499224548230154,30.94,51.445,20.505,human,Homo sapiens,51.445,canis_lupus_familiaris,Canis lupus familiaris,30.94,False,False,False,background
H2AC11,prefrontal cortex,clustered,6,3,43.57416666666666,45.4925,10.368954965826275,32.38,52.85,20.47,canis_lupus_familiaris,Canis lupus familiaris,52.85,macaca_mulatta,Macaca mulatta,32.38,False,False,False,background
H2AC6,aorta,clustered,7,2,71.67750000000001,71.67750000000001,14.357803191992852,61.525000000000006,81.83000000000001,20.305000000000007,human,Homo sapiens,81.83000000000001,bos_taurus,Bos taurus,61.525000000000006,False,False,False,background
H2AC17,lung,clustered,6,3,56.46809523809524,58.25,10.263814914476947,45.43,65.72428571428571,20.294285714285714,human,Homo sapiens,65.72428571428571,canis_lupus_familiaris,Canis lupus familiaris,45.43,False,False,False,background
H2AC25,adrenal gland,clustered,6,2,67.38666666666667,67.38666666666667,14.349553612879015,57.24,77.53333333333335,20.293333333333344,human,Homo sapiens,77.53333333333335,bos_taurus,Bos taurus,57.24,False,False,False,background
H2AC14,adult mammalian kidney,clustered,7,3,49.65,46.945,10.404646798426173,40.865,61.14,20.275,sus_scrofa,Sus scrofa,61.14,macaca_mulatta,Macaca mulatta,40.865,False,False,False,background
H2AC13,spermatocyte,clustered,7,3,70.25,74.64,10.796531850552745,57.95,78.16,20.209999999999994,macaca_mulatta,Macaca mulatta,78.16,bos_taurus,Bos taurus,57.95,False,False,False,background
H2AJ,occipital lobe,variant,8,3,85.44,81.01,10.780737451584656,77.58,97.73,20.150000000000006,canis_lupus_familiaris,Canis lupus familiaris,97.73,bos_taurus,Bos taurus,77.58,False,False,False,background
H2AX,corpus callosum,variant,8,2,71.55250000000001,71.55250000000001,14.209310767943688,61.504999999999995,81.60000000000001,20.095000000000013,human,Homo sapiens,81.60000000000001,sus_scrofa,Sus scrofa,61.504999999999995,False,False,False,background
H2AC16,blood,clustered,4,2,53.166805555555555,53.166805555555555,14.11994032754371,43.1825,63.15111111111111,19.968611111111116,human,Homo sapiens,63.15111111111111,equus_caballus,Equus caballus,43.1825,False,False,False,background
H2AC13,prostate gland,clustered,7,2,47.80571428571429,47.80571428571429,14.105770132127077,37.83142857142857,57.78,19.948571428571434,bos_taurus,Bos taurus,57.78,human,Homo sapiens,37.83142857142857,False,False,False,background
H2AC12,olfactory segment of nasal mucosa,clustered,6,2,40.445,40.445,14.021927470929237,30.53,50.36,19.83,bos_taurus,Bos taurus,50.36,human,Homo sapiens,30.53,False,False,False,background
H2AC25,adipose tissue,clustered,6,3,62.550000000000004,64.93666666666667,10.097148662425012,51.473333333333336,71.24000000000001,19.766666666666673,sus_scrofa,Sus scrofa,71.24000000000001,bos_taurus,Bos taurus,51.473333333333336,False,False,False,background
H2AC17,cerebellum,clustered,6,2,48.24458333333334,48.24458333333334,13.969483717991233,38.36666666666667,58.1225,19.755833333333335,equus_caballus,Equus caballus,58.1225,canis_lupus_familiaris,Canis lupus familiaris,38.36666666666667,False,False,False,background
H2AC12,colon,clustered,6,3,51.22296296296296,49.32,10.011024129190103,42.3,62.0488888888889,19.7488888888889,human,Homo sapiens,62.0488888888889,macaca_mulatta,Macaca mulatta,42.3,False,False,False,background
H2AC13,thyroid gland,clustered,7,2,41.206,41.206,13.914447240188885,31.367,51.045,19.678,bos_taurus,Bos taurus,51.045,human,Homo sapiens,31.367,False,False,False,background
MACROH2A2,dorsal plus ventral thalamus,variant,8,2,71.1525,71.1525,13.912325919845324,61.315,80.99,19.674999999999997,human,Homo sapiens,80.99,sus_scrofa,Sus scrofa,61.315,False,False,False,background
H2AC25,subcutaneous adipose tissue,clustered,6,3,54.2460606060606,51.339999999999996,10.138251651861568,45.878181818181815,65.52,19.64181818181818,human,Homo sapiens,65.52,bos_taurus,Bos taurus,45.878181818181815,False,False,False,background
H2AC6,adipose tissue,clustered,7,4,79.69093137254902,79.6885294117647,8.95411948532076,69.88666666666667,89.5,19.61333333333333,macaca_mulatta,Macaca mulatta,89.5,bos_taurus,Bos taurus,69.88666666666667,True,False,False,background
MACROH2A2,large intestine,variant,8,2,72.2825,72.2825,13.792117767043607,62.53,82.035,19.504999999999995,human,Homo sapiens,82.035,canis_lupus_familiaris,Canis lupus familiaris,62.53,False,False,False,background
H2AC16,cerebellum,clustered,4,2,38.67,38.67,13.788582233137674,28.92,48.419999999999995,19.499999999999993,equus_caballus,Equus caballus,48.419999999999995,human,Homo sapiens,28.92,False,False,False,background
MACROH2A2,bone marrow,variant,8,4,64.16749999999999,63.1375,8.328237608682079,55.45,74.945,19.49499999999999,human,Homo sapiens,74.945,equus_caballus,Equus caballus,55.45,True,False,False,background
H2AC19,cerebral cortex,clustered,4,3,71.30666666666667,76.2,10.59446239000985,59.15,78.57,19.419999999999995,human,Homo sapiens,78.57,bos_taurus,Bos taurus,59.15,False,False,False,background
H2AC19,thyroid gland,clustered,4,2,73.06730769230768,73.06730769230768,13.728206192590207,63.36,82.77461538461537,19.414615384615374,human,Homo sapiens,82.77461538461537,bos_taurus,Bos taurus,63.36,False,False,False,background
MACROH2A2,cerebellum,variant,8,7,77.64380272108845,77.07333333333334,6.366448330104712,68.9675,88.37928571428571,19.411785714285713,human,Homo sapiens,88.37928571428571,pan_troglodytes,Pan troglodytes,68.9675,True,False,False,background
H2AC13,adrenal gland,clustered,7,3,61.291111111111114,64.42333333333333,10.067330184166854,50.03,69.42,19.39,mus_musculus,Mus musculus,69.42,human,Homo sapiens,50.03,False,False,False,background
H2AC8,omental fat pad,clustered,6,2,52.71477272727273,52.71477272727273,13.689265871598296,43.035,62.39454545454546,19.35954545454546,human,Homo sapiens,62.39454545454546,bos_taurus,Bos taurus,43.035,False,False,False,background
H2AX,muscle tissue,variant,8,4,76.36369444444443,78.11388888888888,8.179160271313132,64.99199999999999,84.235,19.24300000000001,sus_scrofa,Sus scrofa,84.235,equus_caballus,Equus caballus,64.99199999999999,True,False,False,background
H2AC14,saliva-secreting gland,clustered,7,2,36.324999999999996,36.324999999999996,13.555236995346114,26.74,45.91,19.169999999999998,bos_taurus,Bos taurus,45.91,human,Homo sapiens,26.74,False,False,False,background
H2AC25,renal medulla,clustered,6,2,48.1125,48.1125,13.523417190192722,38.55,57.675,19.125,bos_taurus,Bos taurus,57.675,canis_lupus_familiaris,Canis lupus familiaris,38.55,False,False,False,background
H2AC6,pituitary gland,clustered,7,4,88.38214285714285,89.73761904761905,8.14802154758035,77.50333333333333,96.55,19.046666666666667,pan_troglodytes,Pan troglodytes,96.55,canis_lupus_familiaris,Canis lupus familiaris,77.50333333333333,True,False,False,background
H2AC11,muscle tissue,clustered,6,4,40.463541666666664,41.098749999999995,7.84112911060433,30.346666666666664,49.31,18.96333333333334,human,Homo sapiens,49.31,bos_taurus,Bos taurus,30.346666666666664,True,False,False,background
H2AC6,brain,clustered,7,5,73.39835714285714,73.44749999999999,8.20927704285381,64.19,83.14,18.950000000000003,felis_catus,Felis catus,83.14,canis_lupus_familiaris,Canis lupus familiaris,64.19,True,False,False,background
H2AC21,cortex of kidney,clustered,6,4,45.2925,44.485,7.765236098578503,36.66,55.54,18.880000000000003,macaca_mulatta,Macaca mulatta,55.54,pan_troglodytes,Pan troglodytes,36.66,True,False,False,background
H2AJ,prefrontal cortex,variant,8,8,77.21424715909092,77.9825,6.3385770291868075,65.65,84.5,18.849999999999994,sus_scrofa,Sus scrofa,84.5,felis_catus,Felis catus,65.65,True,False,False,background
H2AC6,renal medulla,clustered,7,3,80.14055555555557,78.59,9.496253696024505,71.515,90.31666666666666,18.801666666666662,human,Homo sapiens,90.31666666666666,bos_taurus,Bos taurus,71.515,False,False,False,background
H2AX,temporal lobe,variant,8,4,86.7771875,87.084375,7.821446901988468,77.08,95.86,18.78,canis_lupus_familiaris,Canis lupus familiaris,95.86,pan_troglodytes,Pan troglodytes,77.08,True,False,False,background
MACROH2A2,brain,variant,8,5,71.06635714285714,69.3725,7.737929731563366,63.53,82.24428571428572,18.714285714285722,human,Homo sapiens,82.24428571428572,felis_catus,Felis catus,63.53,True,False,False,background
MACROH2A2,occipital lobe,variant,8,3,72.12416666666667,69.41,9.642141986267019,64.13,82.8325,18.7025,human,Homo sapiens,82.8325,bos_taurus,Bos taurus,64.13,False,False,False,background
H2AC25,bone marrow,clustered,6,3,69.02333333333333,69.23,9.341714689142107,59.58,78.26,18.680000000000007,human,Homo sapiens,78.26,bos_taurus,Bos taurus,59.58,False,False,False,background
H2AC6,stomach,clustered,7,2,79.58500000000001,79.58500000000001,13.201683604752839,70.25,88.92,18.67,human,Homo sapiens,88.92,canis_lupus_familiaris,Canis lupus familiaris,70.25,False,False,False,background
H2AC12,ovary,clustered,6,2,40.753750000000004,40.753750000000004,13.192844769988014,31.425,50.0825,18.657500000000002,bos_taurus,Bos taurus,50.0825,human,Homo sapiens,31.425,False,False,False,background
H2AC11,uterus,clustered,6,3,41.98833333333334,45.37,9.76691140193937,30.98,49.614999999999995,18.634999999999994,human,Homo sapiens,49.614999999999995,bos_taurus,Bos taurus,30.98,False,False,False,background
H2AC15,uterus,clustered,5,2,37.692499999999995,37.692499999999995,13.162792731787587,28.384999999999998,47.0,18.615000000000002,human,Homo sapiens,47.0,bos_taurus,Bos taurus,28.384999999999998,False,False,False,background
MACROH2A2,longissimus thoracis muscle,variant,8,2,61.27366071428571,61.27366071428571,13.137917725377978,51.98375,70.56357142857142,18.57982142857142,sus_scrofa,Sus scrofa,70.56357142857142,bos_taurus,Bos taurus,51.98375,False,False,False,background
MACROH2A1,granulocyte,variant,8,2,89.025,89.025,13.130972926634188,79.74,98.31,18.570000000000007,human,Homo sapiens,98.31,canis_lupus_familiaris,Canis lupus familiaris,79.74,False,False,False,background
MACROH2A2,subcutaneous adipose tissue,variant,8,3,64.65909867909868,62.55666666666667,9.458133011303849,56.42909090909091,74.99153846153845,18.562447552447544,human,Homo sapiens,74.99153846153845,bos_taurus,Bos taurus,56.42909090909091,False,False,False,background
H2AC15,heart left ventricle,clustered,5,2,50.34676470588235,50.34676470588235,13.119326462002883,41.07,59.62352941176471,18.553529411764707,human,Homo sapiens,59.62352941176471,canis_lupus_familiaris,Canis lupus familiaris,41.07,False,False,False,background
H2AC21,pons,clustered,6,2,64.5475,64.5475,13.085010985857059,55.295,73.8,18.504999999999995,sus_scrofa,Sus scrofa,73.8,bos_taurus,Bos taurus,55.295,False,False,False,background
H2AC21,brainstem,clustered,6,2,70.15833333333333,70.15833333333333,13.079118429347176,60.91,79.40666666666667,18.49666666666667,sus_scrofa,Sus scrofa,79.40666666666667,equus_caballus,Equus caballus,60.91,False,False,False,background
H2AC8,dorsolateral prefrontal cortex,clustered,6,3,47.594047619047615,49.77,9.436149290646801,37.26,55.75214285714286,18.49214285714286,human,Homo sapiens,55.75214285714286,pan_troglodytes,Pan troglodytes,37.26,False,False,False,background
MACROH2A2,retina,variant,8,3,68.11666666666666,68.08,9.225054652051298,58.91,77.36,18.450000000000003,bos_taurus,Bos taurus,77.36,canis_lupus_familiaris,Canis lupus familiaris,58.91,False,False,False,background
H2AC15,cerebral cortex,clustered,5,3,39.971666666666664,43.635,9.75055938566261,28.92,47.36,18.439999999999998,macaca_mulatta,Macaca mulatta,47.36,canis_lupus_familiaris,Canis lupus familiaris,28.92,False,False,False,background
H2AC11,ileum,clustered,6,2,77.22,77.22,13.017835841644338,68.015,86.425,18.409999999999997,bos_taurus,Bos taurus,86.425,sus_scrofa,Sus scrofa,68.015,False,False,False,background
MACROH2A2,endometrium,variant,8,3,78.65006944444444,74.25333333333333,9.955386419645778,71.65,90.046875,18.396874999999994,human,Homo sapiens,90.046875,equus_caballus,Equus caballus,71.65,False,False,False,background
H2AC1,adult mammalian kidney,clustered,7,6,44.89000000000001,45.5325,6.1049086807257,35.35,53.635000000000005,18.285000000000004,mus_musculus,Mus musculus,53.635000000000005,canis_lupus_familiaris,Canis lupus familiaris,35.35,True,False,False,background
MACROH2A1,spermatocyte,variant,8,2,68.00999999999999,68.00999999999999,12.89762768884263,58.89,77.13,18.239999999999995,macaca_mulatta,Macaca mulatta,77.13,bos_taurus,Bos taurus,58.89,False,False,False,background
H2AX,subcutaneous adipose tissue,variant,8,3,82.72571428571429,78.55000000000001,9.807482462125424,75.69714285714285,93.92999999999999,18.232857142857142,sus_scrofa,Sus scrofa,93.92999999999999,human,Homo sapiens,75.69714285714285,False,False,False,background
H2AX,kidney,variant,8,5,79.06977777777777,75.88,7.084135527560115,71.88,90.07,18.189999999999998,sus_scrofa,Sus scrofa,90.07,canis_lupus_familiaris,Canis lupus familiaris,71.88,True,False,False,background
H2AC8,skeletal muscle tissue,clustered,6,3,55.98666666666667,56.019999999999996,9.090045837801549,46.88,65.06,18.18,pan_troglodytes,Pan troglodytes,65.06,bos_taurus,Bos taurus,46.88,False,False,False,background
MACROH2A2,hypothalamus,variant,8,4,70.31675,68.13749999999999,8.094902238446123,63.41,81.58200000000001,18.17200000000001,human,Homo sapiens,81.58200000000001,bos_taurus,Bos taurus,63.41,True,False,False,background
MACROH2A2,amygdala,variant,8,2,72.2459090909091,72.2459090909091,12.806989455981446,63.19,81.30181818181818,18.11181818181818,human,Homo sapiens,81.30181818181818,sus_scrofa,Sus scrofa,63.19,False,False,False,background
H2AX,prefrontal cortex,variant,8,8,79.28908508158509,80.70454545454545,6.994245597762526,69.57,87.68,18.110000000000014,sus_scrofa,Sus scrofa,87.68,felis_catus,Felis catus,69.57,True,False,False,background
H2AC21,superior frontal gyrus,clustered,6,3,36.355,34.23,9.227866763234069,28.375,46.46,18.085,macaca_mulatta,Macaca mulatta,46.46,pan_troglodytes,Pan troglodytes,28.375,False,False,False,background
H2AC6,jejunum,clustered,7,3,71.76583333333333,67.1375,9.870486415741286,65.06,83.1,18.039999999999992,human,Homo sapiens,83.1,canis_lupus_familiaris,Canis lupus familiaris,65.06,False,False,False,background
H2AC11,zone of skin,clustered,6,3,38.742380952380955,40.534285714285716,9.129289076791196,28.85,46.84285714285714,17.99285714285714,canis_lupus_familiaris,Canis lupus familiaris,46.84285714285714,equus_caballus,Equus caballus,28.85,False,False,False,background
H2AX,spleen,variant,8,7,83.98607943177271,84.51142857142858,6.005471312478307,76.46,94.44029411764706,17.980294117647063,mus_musculus,Mus musculus,94.44029411764706,felis_catus,Felis catus,76.46,True,False,False,background
H2AC7,colon,clustered,5,2,50.21666666666667,50.21666666666667,12.680781609278748,41.25,59.18333333333333,17.93333333333333,human,Homo sapiens,59.18333333333333,bos_taurus,Bos taurus,41.25,False,False,False,background
H2AC8,adenohypophysis,clustered,6,2,56.473333333333336,56.473333333333336,12.676067564070838,47.510000000000005,65.43666666666667,17.926666666666662,human,Homo sapiens,65.43666666666667,bos_taurus,Bos taurus,47.510000000000005,False,False,False,background
H2AC8,leukocyte,clustered,6,2,66.58277777777778,66.58277777777778,12.667425147856346,57.62555555555556,75.54,17.91444444444445,human,Homo sapiens,75.54,bos_taurus,Bos taurus,57.62555555555556,False,False,False,background
