gene_name,tissue,gene_class,gene_species_count,species_n,mean_score,median_score,std_score,min_score,max_score,range,max_species,max_species_name,_max_score_check,min_species,min_species_name,_min_score_check,passes_conservative_species_filter,is_conservative_candidate,is_high_confidence_candidate,candidate_level,low_variability_level,is_low_variability_p05,is_low_variability_p10
MACROH2A2,fibroblast,variant,8,2,24.7225,24.7225,34.96289479576884,0.0,49.445,49.445,pan_troglodytes,Pan troglodytes,49.445,macaca_mulatta,Macaca mulatta,0.0,False,False,False,background,background,False,False
H2AC14,leukocyte,clustered,7,2,24.705,24.705,34.938146058427314,0.0,49.41,49.41,bos_taurus,Bos taurus,49.41,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC12,spleen,clustered,6,5,26.93515,38.18,24.941263051668013,0.0,49.332,49.332,bos_taurus,Bos taurus,49.332,macaca_mulatta,Macaca mulatta,0.0,True,False,False,background,background,False,False
H2AC17,prefrontal cortex,clustered,6,6,14.227083333333335,0.0,22.411244968579204,0.0,49.1,49.1,canis_lupus_familiaris,Canis lupus familiaris,49.1,equus_caballus,Equus caballus,0.0,True,False,False,background,background,False,False
H2AC15,leukocyte,clustered,5,2,24.53833333333334,24.53833333333334,34.70244379803181,0.0,49.07666666666668,49.07666666666668,bos_taurus,Bos taurus,49.07666666666668,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC21,amygdala,clustered,6,2,54.13,54.13,34.6340901425171,29.64,78.62,48.980000000000004,sus_scrofa,Sus scrofa,78.62,human,Homo sapiens,29.64,False,False,False,background,background,False,False
H2AC1,thymus,clustered,7,4,12.2425,0.0,24.484999999999996,0.0,48.97,48.97,mus_musculus,Mus musculus,48.97,bos_taurus,Bos taurus,0.0,True,False,False,background,background,False,False
H2AX,adipose tissue,variant,8,5,70.53299999999999,74.88,18.12217619382396,40.66,89.62,48.96000000000001,sus_scrofa,Sus scrofa,89.62,canis_lupus_familiaris,Canis lupus familiaris,40.66,True,False,False,background,background,False,False
H2AC8,muscle tissue,clustered,6,3,27.471666666666664,33.495,25.010038151377007,0.0,48.92,48.92,human,Homo sapiens,48.92,equus_caballus,Equus caballus,0.0,False,False,False,background,background,False,False
H2AB3,adult mammalian kidney,variant,5,5,15.559999999999999,0.0,22.426948075919736,0.0,48.8,48.8,human,Homo sapiens,48.8,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC17,muscle tissue,clustered,6,3,30.376666666666665,42.38,26.49906853708887,0.0,48.75,48.75,sus_scrofa,Sus scrofa,48.75,equus_caballus,Equus caballus,0.0,False,False,False,background,background,False,False
H2AC11,myometrium,clustered,6,2,24.31875,24.31875,34.39190606996071,0.0,48.6375,48.6375,human,Homo sapiens,48.6375,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC8,diaphragm,clustered,6,2,24.3,24.3,34.36538956566621,0.0,48.6,48.6,bos_taurus,Bos taurus,48.6,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC1,hindlimb stylopod muscle,clustered,7,4,12.13,0.0,24.259999999999998,0.0,48.52,48.52,mus_musculus,Mus musculus,48.52,human,Homo sapiens,0.0,True,False,False,background,background,False,False
H2AC16,cerebellum,clustered,4,4,19.335,14.46,23.702980825204243,0.0,48.42,48.42,equus_caballus,Equus caballus,48.42,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC12,mesenteric lymph node,clustered,6,2,24.1725,24.1725,34.18507733646364,0.0,48.345,48.345,bos_taurus,Bos taurus,48.345,sus_scrofa,Sus scrofa,0.0,False,False,False,background,background,False,False
H2AC16,spleen,clustered,4,3,31.485757575757578,46.14,27.289188824913122,0.0,48.31727272727273,48.31727272727273,human,Homo sapiens,48.31727272727273,macaca_mulatta,Macaca mulatta,0.0,False,False,False,background,background,False,False
H2AB3,blood,variant,5,3,16.105208333333334,0.0,27.89503909981501,0.0,48.315625,48.315625,human,Homo sapiens,48.315625,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC6,testis,clustered,7,7,51.61577380952381,48.74,17.098025952138066,32.96333333333333,81.27,48.306666666666665,human,Homo sapiens,81.27,felis_catus,Felis catus,32.96333333333333,True,False,False,background,background,False,False
H2AC12,heart left ventricle,clustered,6,3,26.828333333333333,32.195,24.588246345222206,0.0,48.29,48.29,canis_lupus_familiaris,Canis lupus familiaris,48.29,sus_scrofa,Sus scrofa,0.0,False,False,False,background,background,False,False
H2AC25,mammary gland,clustered,6,2,24.085,24.085,34.061333649755994,0.0,48.17,48.17,bos_taurus,Bos taurus,48.17,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC7,retina,clustered,5,3,16.046666666666667,0.0,27.793641958788584,0.0,48.14,48.14,bos_taurus,Bos taurus,48.14,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC20,retina,clustered,5,2,24.06,24.06,34.025978310696665,0.0,48.12,48.12,equus_caballus,Equus caballus,48.12,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC11,olfactory segment of nasal mucosa,clustered,6,3,27.709999999999997,35.03,24.871455526365963,0.0,48.1,48.1,human,Homo sapiens,48.1,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC13,cerebellar cortex,clustered,7,3,25.08666666666667,27.17,24.11259491082064,0.0,48.09,48.09,mus_musculus,Mus musculus,48.09,macaca_mulatta,Macaca mulatta,0.0,False,False,False,background,background,False,False
MACROH2A2,zone of skin,variant,8,5,57.66133333333333,64.92666666666666,18.544626145837746,30.5,78.57000000000001,48.07000000000001,human,Homo sapiens,78.57000000000001,felis_catus,Felis catus,30.5,True,False,False,background,background,False,False
H2AC7,thyroid gland,clustered,5,3,27.804259259259258,35.367777777777775,24.899510347293567,0.0,48.045,48.045,bos_taurus,Bos taurus,48.045,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC11,adult mammalian kidney,clustered,6,6,20.367083333333333,17.0,22.74635192820305,0.0,47.9775,47.9775,human,Homo sapiens,47.9775,equus_caballus,Equus caballus,0.0,True,False,False,background,background,False,False
H2AC21,spermatid,clustered,6,2,23.98,23.98,33.91284122570682,0.0,47.96,47.96,macaca_mulatta,Macaca mulatta,47.96,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC15,placenta,clustered,5,3,28.53833333333333,37.705,25.236141906664997,0.0,47.91,47.91,human,Homo sapiens,47.91,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC25,spleen,clustered,6,6,59.32525324675324,61.058,17.931121423427104,31.63,79.5390909090909,47.90909090909091,human,Homo sapiens,79.5390909090909,felis_catus,Felis catus,31.63,True,False,False,background,background,False,False
H2AC19,leukocyte,clustered,4,3,57.50555555555555,56.50666666666667,23.860686479212184,34.16,81.85,47.69,human,Homo sapiens,81.85,equus_caballus,Equus caballus,34.16,False,False,False,background,background,False,False
H2AC12,longissimus thoracis muscle,clustered,6,2,23.792857142857144,23.792857142857144,33.648181259034146,0.0,47.58571428571429,47.58571428571429,bos_taurus,Bos taurus,47.58571428571429,sus_scrofa,Sus scrofa,0.0,False,False,False,background,background,False,False
H2AC16,leukocyte,clustered,4,2,23.785,23.785,33.63706958104407,0.0,47.57,47.57,equus_caballus,Equus caballus,47.57,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC13,oviduct epithelium,clustered,7,2,68.255,68.255,33.55221676730169,44.53,91.98,47.45,equus_caballus,Equus caballus,91.98,bos_taurus,Bos taurus,44.53,False,False,False,background,background,False,False
H2AC11,cardiac ventricle,clustered,6,2,23.7025,23.7025,33.52039696214829,0.0,47.405,47.405,human,Homo sapiens,47.405,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC11,heart right ventricle,clustered,6,2,23.695,23.695,33.509790360430486,0.0,47.39,47.39,canis_lupus_familiaris,Canis lupus familiaris,47.39,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC15,cerebral cortex,clustered,5,4,29.978749999999998,36.2775,21.51315426082377,0.0,47.36,47.36,macaca_mulatta,Macaca mulatta,47.36,bos_taurus,Bos taurus,0.0,True,False,False,background,background,False,False
H2AC21,urinary bladder,clustered,6,2,23.67875,23.67875,33.48680939004193,0.0,47.3575,47.3575,human,Homo sapiens,47.3575,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC19,spleen,clustered,4,3,79.4805303030303,91.1590909090909,25.74829673851404,49.9625,97.32,47.357499999999995,pan_troglodytes,Pan troglodytes,97.32,bos_taurus,Bos taurus,49.9625,False,False,False,background,background,False,False
H2AC13,placenta,clustered,7,4,62.785,60.15,20.083134715477065,41.78,89.06,47.28,mus_musculus,Mus musculus,89.06,canis_lupus_familiaris,Canis lupus familiaris,41.78,True,False,False,background,background,False,False
H2AC16,smooth muscle tissue,clustered,4,2,23.58,23.58,33.347155800757584,0.0,47.16,47.16,canis_lupus_familiaris,Canis lupus familiaris,47.16,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC25,occipital lobe,clustered,6,2,67.94,67.94,33.26230298701519,44.42,91.46,47.03999999999999,canis_lupus_familiaris,Canis lupus familiaris,91.46,bos_taurus,Bos taurus,44.42,False,False,False,background,background,False,False
H2AB3,urinary bladder,variant,5,3,15.671666666666667,0.0,27.144122905950255,0.0,47.015,47.015,human,Homo sapiens,47.015,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC15,uterus,clustered,5,3,25.128333333333334,28.385,23.668637652668842,0.0,47.0,47.0,human,Homo sapiens,47.0,felis_catus,Felis catus,0.0,False,False,False,background,background,False,False
H2AC11,frontal cortex,clustered,6,5,18.137,0.0,24.862639151054655,0.0,46.99666666666667,46.99666666666667,canis_lupus_familiaris,Canis lupus familiaris,46.99666666666667,bos_taurus,Bos taurus,0.0,True,False,False,background,background,False,False
H2AC11,granulosa cell,clustered,6,2,23.495,23.495,33.22694764795587,0.0,46.99,46.99,sus_scrofa,Sus scrofa,46.99,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC16,adult mammalian kidney,clustered,4,4,11.74,0.0,23.48,0.0,46.96,46.96,human,Homo sapiens,46.96,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC21,fibroblast,clustered,6,2,23.46,23.46,33.17745017327281,0.0,46.92,46.92,macaca_mulatta,Macaca mulatta,46.92,pan_troglodytes,Pan troglodytes,0.0,False,False,False,background,background,False,False
H2AX,cardiac muscle of left ventricle,variant,8,2,23.46,23.46,33.17745017327281,0.0,46.92,46.92,canis_lupus_familiaris,Canis lupus familiaris,46.92,mus_musculus,Mus musculus,0.0,False,False,False,background,background,False,False
H2AC11,zone of skin,clustered,6,4,29.056785714285716,34.69214285714286,20.75585780360006,0.0,46.84285714285714,46.84285714285714,canis_lupus_familiaris,Canis lupus familiaris,46.84285714285714,bos_taurus,Bos taurus,0.0,True,False,False,background,background,False,False
H2AC14,hindlimb stylopod muscle,clustered,7,3,29.570000000000004,41.9,25.725778899772887,0.0,46.81,46.81,human,Homo sapiens,46.81,pan_troglodytes,Pan troglodytes,0.0,False,False,False,background,background,False,False
H2AC15,uterine cervix,clustered,5,2,23.395,23.395,33.08552629171856,0.0,46.79,46.79,human,Homo sapiens,46.79,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC25,prefrontal cortex,clustered,6,6,59.5595670995671,55.230000000000004,19.268540232276504,37.34,84.11285714285714,46.772857142857134,human,Homo sapiens,84.11285714285714,bos_taurus,Bos taurus,37.34,True,False,False,background,background,False,False
H2AC17,uterus,clustered,6,2,23.3775,23.3775,33.06077755437703,0.0,46.755,46.755,sus_scrofa,Sus scrofa,46.755,felis_catus,Felis catus,0.0,False,False,False,background,background,False,False
H2AC8,gluteal muscle,clustered,6,2,23.375,23.375,33.057242020471094,0.0,46.75,46.75,bos_taurus,Bos taurus,46.75,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC21,muscle tissue,clustered,6,4,32.525,41.7,22.087955239602117,0.0,46.7,46.7,equus_caballus,Equus caballus,46.7,sus_scrofa,Sus scrofa,0.0,True,False,False,background,background,False,False
H2AC11,olfactory bulb,clustered,6,2,23.32,23.32,32.97946027454058,0.0,46.64,46.64,canis_lupus_familiaris,Canis lupus familiaris,46.64,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC7,endometrium,clustered,5,3,25.91611111111111,31.16,23.732719580859325,0.0,46.58833333333333,46.58833333333333,bos_taurus,Bos taurus,46.58833333333333,equus_caballus,Equus caballus,0.0,False,False,False,background,background,False,False
MACROH2A2,testis,variant,8,8,60.04778846153846,57.608333333333334,15.743827266667939,32.73,79.30230769230769,46.572307692307696,human,Homo sapiens,79.30230769230769,felis_catus,Felis catus,32.73,True,False,False,background,background,False,False
H2AC7,adipose tissue,clustered,5,3,28.854000000000003,40.02,25.20018071363775,0.0,46.542,46.542,bos_taurus,Bos taurus,46.542,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC21,bone marrow,clustered,6,4,73.2,70.945,19.294995897036785,52.2,98.71,46.50999999999999,pan_troglodytes,Pan troglodytes,98.71,bos_taurus,Bos taurus,52.2,True,False,False,background,background,False,False
H2AC11,urinary bladder,clustered,6,3,15.500833333333333,0.0,26.84823089299057,0.0,46.5025,46.5025,human,Homo sapiens,46.5025,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC12,thyroid gland,clustered,6,3,25.628888888888884,30.406666666666663,23.605464841226286,0.0,46.48,46.48,bos_taurus,Bos taurus,46.48,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC7,skeletal muscle tissue,clustered,5,3,15.4825,0.0,26.816476628185143,0.0,46.4475,46.4475,bos_taurus,Bos taurus,46.4475,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC6,occipital lobe,clustered,7,3,70.44222222222221,74.79666666666667,23.519292396133327,45.05,91.48,46.43000000000001,canis_lupus_familiaris,Canis lupus familiaris,91.48,bos_taurus,Bos taurus,45.05,False,False,False,background,background,False,False
H2AC6,olfactory bulb,clustered,7,2,23.195,23.195,32.80268357924394,0.0,46.39,46.39,canis_lupus_familiaris,Canis lupus familiaris,46.39,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC21,thymus,clustered,6,2,75.83,75.83,32.753186104560875,52.67,98.99,46.31999999999999,pan_troglodytes,Pan troglodytes,98.99,bos_taurus,Bos taurus,52.67,False,False,False,background,background,False,False
H2AC21,pituitary gland,clustered,6,4,55.8375,57.9375,19.953872848814754,30.615,76.86,46.245000000000005,sus_scrofa,Sus scrofa,76.86,human,Homo sapiens,30.615,True,False,False,background,background,False,False
H2AC25,heart,clustered,6,5,58.59930000000001,54.85,19.21101753421718,31.51,77.623,46.113,human,Homo sapiens,77.623,canis_lupus_familiaris,Canis lupus familiaris,31.51,True,False,False,background,background,False,False
H2AC11,penis,clustered,6,2,23.035,23.035,32.576409409264244,0.0,46.07,46.07,sus_scrofa,Sus scrofa,46.07,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC14,adenohypophysis,clustered,7,2,23.0225,23.0225,32.55873173973458,0.0,46.045,46.045,bos_taurus,Bos taurus,46.045,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC12,adult mammalian kidney,clustered,6,6,19.775555555555556,15.875,22.140849292820896,0.0,46.03666666666667,46.03666666666667,human,Homo sapiens,46.03666666666667,equus_caballus,Equus caballus,0.0,True,False,False,background,background,False,False
H2AC11,gluteal muscle,clustered,6,2,23.0,23.0,32.526911934581186,0.0,46.0,46.0,bos_taurus,Bos taurus,46.0,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC14,saliva-secreting gland,clustered,7,3,24.216666666666665,26.74,23.058782130314977,0.0,45.91,45.91,bos_taurus,Bos taurus,45.91,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC15,adrenal gland,clustered,5,3,15.270000000000001,0.0,26.448415831576757,0.0,45.81,45.81,human,Homo sapiens,45.81,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC15,urinary bladder,clustered,5,3,27.052666666666667,35.35,24.004739559789716,0.0,45.808,45.808,human,Homo sapiens,45.808,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC12,hypothalamus,clustered,6,4,20.54958333333333,18.2325,24.028403346063406,0.0,45.73333333333333,45.73333333333333,bos_taurus,Bos taurus,45.73333333333333,canis_lupus_familiaris,Canis lupus familiaris,0.0,True,False,False,background,background,False,False
H2AC12,muscle tissue,clustered,6,4,27.908125,33.05625,21.046937561772893,0.0,45.52,45.52,human,Homo sapiens,45.52,sus_scrofa,Sus scrofa,0.0,True,False,False,background,background,False,False
H2AC11,midbrain,clustered,6,2,22.75,22.75,32.17335854398791,0.0,45.5,45.5,human,Homo sapiens,45.5,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
